1	19755285	19755356	CG
1	19780160	19780272	CG
1	19785378	19785423	CG
1	19798862	19798994	CHG
1	19798996	19799067	CG
1	19810085	19810179	CG
1	19863057	19863090	CG
1	19933705	19933899	"CG,CHG"
1	19959798	19959874	"CG,CHG"
1	19962797	19963186	CHG
1	20066188	20066222	CG
1	20103160	20103214	CG
1	20136310	20136364	CG
1	20188805	20188966	CG
1	20272688	20273058	CG
1	20275079	20275115	CG
1	20302834	20302901	CG
1	20326040	20326060	CG
1	20330775	20330833	CG
1	20330880	20331140	CG
1	20331385	20331523	CG
1	20332721	20332823	"CG,CHG"
1	20369033	20369190	CG
1	20406987	20407022	CG
1	20423930	20424019	"CG,CHG"
1	20432027	20432141	CG
1	20432915	20432998	"CG,CHG"
1	20467574	20467653	CG
1	20492867	20492974	CG
1	20510109	20510274	CG
1	20539577	20539728	CG
1	20572755	20572811	CG
1	20586550	20586601	CG
1	20586762	20586827	CG
1	20685867	20686429	CHG
1	20686428	20686752	"CG,CHG"
1	20750314	20750369	CG
1	20777875	20778023	CG
1	20791997	20792069	CHG
1	20878919	20878979	CG
1	20915037	20915192	"CG,CHG"
1	20947617	20947681	CG
1	20979443	20979587	"CG,CHH"
1	20982746	20982848	"CHG,CHH"
1	21001752	21001786	CG
1	21019132	21019215	CG
1	21046635	21046679	CG
1	21046797	21046850	CG
1	21047105	21047164	CG
1	21053863	21054491	CG
1	21145189	21145668	"CG,CHG"
1	21149935	21150038	CG
1	21150041	21150119	"CG,CHG"
1	21155938	21155971	CG
1	21177654	21177897	CG
1	21179973	21180198	CG
1	21194280	21194333	CG
1	21223889	21223977	"CG,CHH"
1	21236604	21236697	"CG,CHG,CHH"
1	21340378	21340748	CG
1	21359443	21359498	CG
1	21360300	21360363	"CG,CHG"
1	21369227	21369379	CHG
1	21369959	21370105	"CG,CHG"
1	21371729	21371847	CG
1	21373783	21373825	CG
1	21374889	21375330	CG
1	21391292	21391438	CG
1	21391500	21391663	CHH
1	21394563	21394669	CG
1	21418591	21418682	CHH
1	21425145	21425802	CG
1	21445295	21445390	CG
1	21476310	21476511	CG
1	21508853	21508958	CG
1	21515809	21515853	CG
1	21516008	21516037	CG
1	21557313	21557377	CG
1	21582182	21582441	CHG
1	21582870	21583077	CG
1	21608650	21608690	"CG,CHG"
1	21616394	21617330	CG
1	21617391	21617576	CHH
1	21632736	21632770	CG
1	21644537	21644610	CG
1	21653177	21653337	CG
1	21662462	21662538	"CG,CHG"
1	21681381	21681703	CG
1	21682892	21683168	"CG,CHG"
1	21718267	21718767	"CG,CHG"
1	21719187	21719494	"CG,CHG"
1	21740737	21740986	CHG
1	21742641	21742891	"CG,CHG"
1	21754381	21754571	CG
1	21871488	21871637	CG
1	21923345	21923479	CG
1	21957672	21957781	CG
1	21957810	21957849	CG
1	21957861	21957973	CHH
1	21997904	21998210	CHG
1	22011077	22011102	CHG
1	22011130	22011140	CG
1	22067525	22067727	"CG,CHG"
1	22075694	22075924	CG
1	22113745	22113758	"CG,CHG,CHH"
1	22125900	22125987	CG
1	22149595	22149744	"CG,CHG"
1	22149783	22150068	CG
1	22150085	22150244	CG
1	22165346	22165633	CHH
1	22168467	22168711	CHG
1	22211619	22211691	CG
1	22211863	22211890	CG
1	22231081	22231186	CHG
1	22231206	22231257	CG
1	22231264	22231303	CG
1	22231309	22231408	CG
1	22261464	22261621	CG
1	22292450	22292508	CG
1	22314463	22314512	CG
1	22330727	22330862	"CG,CHG"
1	22373627	22373785	CG
1	22412649	22412682	CG
1	22421491	22421657	"CHG,CHH"
1	22509168	22509208	CG
1	22571669	22571719	CG
1	22575292	22575332	CG
1	22618321	22618438	CG
1	22635476	22635499	CG
1	22635645	22635696	CG
1	22710758	22710810	CG
1	22734108	22734143	CG
1	22750215	22750422	CHG
1	22764510	22764608	"CG,CHG"
1	22764608	22764659	CG
1	22785490	22785540	CG
1	22826205	22826275	CG
1	22828882	22829187	CHG
1	22867238	22867276	CG
1	23000759	23000830	CG
1	23002543	23002742	CG
1	23007507	23007569	CG
1	23007948	23008007	CG
1	23017394	23017436	CHH
1	23030076	23030112	"CHG,CHH"
1	23030111	23030235	CG
1	23034193	23034335	CG
1	23034393	23034458	"CG,CHG"
1	23034600	23034652	CG
1	23037781	23037840	CG
1	23042652	23042679	CG
1	23042742	23042796	CG
1	23042864	23042920	CG
1	23044308	23044358	CG
1	23048354	23048390	CG
1	23048974	23049012	CG
1	23049079	23049113	CG
1	23049486	23049517	CG
1	23057751	23058059	CG
1	23086088	23086153	CG
1	23087479	23087692	CG
1	23118383	23119444	"CG,CHG"
1	23120287	23120640	CHG
1	23120720	23120965	CHG
1	23121235	23121656	CHG
1	23140836	23141488	CG
1	23149210	23149283	"CG,CHH"
1	23149285	23149515	CG
1	23149664	23149915	"CHG,CHH"
1	23194580	23194625	CG
1	23194679	23194709	CG
1	23202379	23202442	CG
1	23228658	23228708	CG
1	23229713	23229775	CG
1	23264886	23264952	CG
1	23312025	23312067	CG
1	23318679	23318736	CG
1	23353709	23353940	"CG,CHG"
1	23355460	23355523	CG
1	23394087	23394178	CG
1	23466940	23466991	CG
1	23468190	23468228	CG
1	23484786	23484840	CG
1	23493533	23493597	CG
1	23493925	23493995	CHH
1	23612661	23612755	"CG,CHG"
1	23633278	23633345	CG
1	23755256	23755405	"CG,CHG,CHH"
1	23839492	23839579	CG
1	23839939	23839969	CG
1	23856241	23856390	CG
1	23859513	23860154	CG
1	23873309	23873422	CG
1	23901594	23901659	CG
1	23939918	23940048	CHH
1	23965376	23965468	CHG
1	23965468	23966197	CG
1	23966280	23966443	"CG,CHH"
1	24041451	24041549	"CG,CHG"
1	24063724	24063847	CG
1	24092258	24092292	CG
1	24102665	24102861	CG
1	24124008	24124043	CG
1	24210208	24210301	CG
1	24217703	24217923	CHG
1	24240383	24240446	CG
1	24255830	24255977	CG
1	24288850	24288900	CG
1	24290947	24290993	CG
1	24294922	24295161	CG
1	24315097	24315261	CG
1	24336385	24336542	"CG,CHG"
1	24384244	24384434	"CG,CHG"
1	24395974	24396338	CG
1	24430338	24430442	CG
1	24434474	24434546	CG
1	24441273	24441478	CG
1	24453871	24454007	CG
1	24455227	24455609	CG
1	24483453	24483543	CG
1	24483640	24483940	CG
1	24486346	24486397	CG
1	24606351	24606409	CG
1	24611524	24611674	CG
1	24642690	24642749	CG
1	24643311	24643501	"CG,CHG"
1	24667566	24667652	CG
1	24698922	24699381	CG
1	24714600	24714680	CHG
1	24714703	24714871	CG
1	24717949	24718103	CG
1	24724094	24724140	CG
1	24737336	24737373	CG
1	24738924	24739068	CG
1	24766505	24766623	CHG
1	24769763	24769846	"CG,CHG"
1	24773942	24774019	CG
1	24788546	24788777	"CG,CHG,CHH"
1	24796971	24797249	"CG,CHG,CHH"
1	24819124	24819162	CG
1	24822736	24823518	CG
1	24824876	24824947	CG
1	24838221	24838692	CG
1	24894044	24894133	"CG,CHG"
1	24895901	24895982	CG
1	24934944	24934972	CG
1	24956925	24957053	CHG
1	24976648	24976724	CG
1	24988743	24988848	"CG,CHH"
1	24989499	24989591	CHG
1	25056709	25056898	CG
1	25057299	25057526	CG
1	25210053	25210093	CG
1	25260794	25261014	CHG
1	25266519	25266665	CG
1	25279044	25279135	CG
1	25303488	25303540	CG
1	25322601	25322625	CG
1	25323649	25323697	CG
1	25332784	25332890	CG
1	25350046	25350126	CG
1	25362855	25363315	CG
1	25375644	25375700	CG
1	25400450	25400735	CHH
1	25448903	25449000	CG
1	25454180	25454285	CG
1	25490678	25490740	CG
1	25504853	25504956	CG
1	25505116	25505149	"CG,CHG"
1	25520064	25520102	CG
1	25579450	25579525	CG
1	25624144	25624304	"CG,CHG"
1	25631967	25632039	CG
1	25714025	25714074	CG
1	25735319	25735366	CG
1	25745776	25745907	"CG,CHG"
1	25748232	25748285	CG
1	25814240	25814303	CG
1	25831574	25831684	"CG,CHG"
1	25839634	25839755	"CG,CHG,CHH"
1	25929162	25929717	CG
1	25932079	25932126	"CG,CHG"
1	25935240	25935275	CG
1	26086218	26086266	CG
1	26197111	26197163	CHH
1	26268004	26268139	CG
1	26285634	26285742	CG
1	26329253	26329375	CG
1	26343557	26343661	"CG,CHG"
1	26379529	26379599	CG
1	26412745	26412798	CG
1	26425659	26425809	CG
1	26478472	26478505	CG
1	26478581	26478600	CG
1	26482292	26482543	"CG,CHG"
1	26594009	26594055	CG
1	26670484	26670533	CG
1	26707278	26707314	CG
1	26757096	26757323	CG
1	26757579	26757698	"CG,CHG"
1	26800723	26800863	"CG,CHG"
1	26800884	26801254	CG
1	26860757	26860819	CG
1	26953103	26953197	CHG
1	26956700	26956908	CHG
1	26975153	26975201	CG
1	26993962	26994122	CG
1	26995345	26995404	CG
1	27030808	27030861	CG
1	27031015	27031101	CG
1	27035657	27036087	CG
1	27036400	27036468	"CHG,CHH"
1	27038131	27038263	CHH
1	27059834	27059930	CG
1	27066263	27066355	CG
1	27066371	27066470	CHG
1	27119997	27120136	"CG,CHG"
1	27135385	27135590	CG
1	27165032	27165101	CG
1	27280103	27280153	CG
1	27299016	27299156	CG
